,7,8,9,10,11,12,13,14,15,16,17,18,19,20,26,36,46,56,66,,
1,24.33,22.59,20.41,19.58,18.56,17.59,17.21,16.39,16.11,15.5,15.34,15.19,15.15,15.1,15.5,16.22,17.02,18.56,22.48,,
2,24.2,22.38,20.15,19.42,18.41,17.46,17.08,16.27,16,15.39,15.24,15.15,15.05,15,15.42,16.14,16.53,18.45,22.32,,
3,24.08,22.17,19.58,19.26,18.2,17.33,17.02,16.16,15.5,15.29,15.15,15,14.56,14.51,15.37,16.05,16.44,18.34,22.17,,
4,23.44,21.56,19.42,19.11,18.06,17.21,16.44,16.05,15.39,15.19,15.05,14.51,14.47,14.42,15.29,15.57,16.39,18.27,22.01,,
5,23.21,21.37,19.26,18.56,17.53,17.08,16.33,15.55,15.24,15.1,"14,56",14.42,14.38,14.33,15.22,15.5,16.33,18.2,21.47,,
6,22.59,21.18,19.11,18.41,17.4,17.02,16.22,15.44,15.15,15,14.47,14.33,14.29,14.25,15.15,15.44,16.25,18.13,21.37,,
7,22.38,20.59,18.56,18.2,17.27,16.44,16.11,15.34,15.05,14.51,14.38,14.25,14.2,14.16,15.07,15.39,16.11,18.06,21.27,,
8,22.17,20.41,18.41,18.06,17.14,16.33,16,15.24,"14,56",14.42,14.29,14.2,14.12,14.08,14.58,15.32,16.05,18.03,21.13,,
9,21.56,20.15,18.2,17.53,17.02,16.22,15.5,15.15,14.47,14.33,14.16,14.12,14.04,13.59,14.56,15.24,16,17.46,20.59,,
10,21.37,19.58,18.06,17.4,16.44,16.11,15.39,15.05,14.38,14.25,14.08,14.04,13.55,13.51,14.51,15.19,15.55,17.36,20.5,,
11,21.18,19.42,17.53,17.27,16.33,16,15.24,14.56,14.29,14.2,13.59,13.55,13.47,13.44,14.47,15.15,15.5,17.27,20.41,,
12,20.59,19.26,17.4,17.14,16.22,15.5,15.15,14.47,14.16,14.12,13.51,13.47,13.4,13.36,14.42,15.07,15.44,17.17,20.28,,
13,20.41,19.11,17.27,17.02,16.11,15.39,15.05,14.38,14.08,14.04,13.44,13.36,13.32,13.28,14.38,14.58,15.39,17.08,20.15,,
14,20.15,18.56,17.14,16.44,16,15.24,14.56,14.29,13.59,13.55,13.36,13.25,13.25,13.17,14.31,14.56,15.32,17.02,20.03,,
15,19.58,18.41,17.02,16.33,15.5,15.15,14.47,14.2,13.51,13.47,13.28,13.17,13.17,13.1,14.25,14.51,15.24,16.53,19.5,,
16,19.42,18.2,16.44,16.22,15.39,15.05,14.38,14.12,13.44,13.36,13.17,13.1,13.1,13.03,14.18,14.47,15.19,16.44,19.38,,
17,19.26,18.06,16.33,16.11,15.24,14.56,14.29,14.04,13.36,13.25,13.1,13.03,12.59,12.56,14.12,14.42,15.15,16.39,19.26,,
18,19.11,17.53,16.22,16,15.15,14.47,14.16,13.55,13.28,13.17,13.03,12.56,12.52,12.49,14.06,14.38,15.07,16.33,19.15,,
19,18.56,17.4,16.11,15.5,15.05,14.38,14.08,13.47,13.17,13.1,12.56,12.49,12.46,12.42,13.59,14.31,14.58,16.25,19.03,,
20,18.41,17.27,16,15.39,14.56,14.29,13.59,13.4,13.1,13.03,12.49,12.42,12.39,12.36,13.53,14.25,14.56,16.11,18.48,,
21,18.2,17.14,15.5,15.24,14.47,14.16,13.51,13.28,13.03,12.56,12.42,12.32,"12,29","12,26",13.49,14.18,14.51,16.05,18.3,,
22,18.06,17.02,15.39,15.15,14.38,14.08,13.44,13.17,12.56,12.49,12.36,"12,26","12,23","12,19",13.47,14.12,14.47,16,18.2,,
23,17.53,16.44,15.24,15.05,14.25,13.59,13.36,13.1,12.49,12.42,"12,26","12,19","12,16","12,13",13.42,14.06,14.42,15.55,18.09,,
24,17.4,16.33,15.15,14.56,14.16,13.51,13.28,13.03,12.42,12.32,"12,19","12,13","12,1","12,07",13.36,13.59,14.38,15.5,17.59,,
25,17.27,16.22,15.05,14.47,14.08,13.44,13.17,12.56,12.36,"12,26","12,13","12,07","12,04","12,01",13.3,13.53,14.31,15.44,17.49,,
26,17.14,16.11,14.56,14.38,13.59,13.36,13.1,12.49,"12,26","12,19","12,07","12,01",11.55,11.55,13.25,"13,50",14.25,15.39,"17,42",,
27,17.02,16,14.47,14.25,13.51,13.28,13.03,12.42,"12,19","12,13","12,01",11.55,11.49,11.49,13.19,13.47,14.18,15.32,17.36,,
28,16.44,15.5,14.38,14.16,13.47,13.17,12.56,12.36,"12,13","12,07",11.55,11.46,11.44,11.41,13.13,13.42,14.12,15.24,17.27,,
29,16.33,15.39,14.29,14.08,13.4,13.1,12.49,"12,26","12,07","12,01",11.49,11.41,11.38,11.35,13.08,13.36,14.06,15.19,17.17,,
30,16.22,15.24,14.2,13.59,13.32,13.03,12.42,"12,19","12,01",11.55,11.44,11.35,11.32,"11,3",13.03,13.3,13.59,15.15,17.08,,
31,16.11,15.15,14.12,13.51,13.25,12.56,12.36,"12,13",11.55,11.46,11.38,"11,3","11,27","11,24",12.59,13.25,13.53,15.07,16.56,,
32,16,15.05,14.04,13.44,13.17,12.49,"12,26","12,07",11.49,11.41,11.32,"11,24","11,21","11,19",12.56,13.19,"13,50",14.58,16.44,,
33,15.5,14.56,13.55,13.36,13.1,12.42,"12,19","12,01",11.44,11.35,"11,27","11,19","11,16","11,14",12.52,13.13,13.47,14.51,16.33,,
34,15.39,14.47,13.47,13.28,13.03,12.36,"12,13",11.55,11.38,"11,3","11,21","11,14","11,11","11,08",12.49,13.08,13.42,14.47,16.22,,
35,15.24,14.38,13.4,13.21,12.52,"12,26","12,07",11.46,11.32,"11,24","11,16","11,06","11,03","11,01",12.44,13.03,13.36,14.42,16.14,,
36,15.15,14.25,13.32,13.13,12.46,"12,19","12,01",11.41,"11,27","11,19","11,11","11,01",10.58,10.56,12.39,12.59,13.3,14.38,16.05,,
37,15.05,14.16,13.25,13.06,12.39,"12,13",11.55,11.35,"11,21","11,14","11,06",10.56,10.53,10.51,12.36,12.56,13.25,14.31,15.57,,
38,14.56,14.08,13.17,12.59,12.32,"12,07",11.49,"11,3","11,16","11,06","11,01",10.51,10.48,10.46,12.32,12.52,13.19,14.2,15.5,,
39,14.47,13.59,13.1,12.52,"12,26","12,01",11.44,"11,24","11,11","11,01",10.56,10.46,10.44,10.41,"12,26",12.49,13.13,14.16,15.42,,
40,14.38,13.51,13.03,12.46,"12,19",11.55,11.38,"11,19","11,06",10.56,10.51,10.41,10.39,10.37,"12,23",12.45,13.09,14.1,15.34,,
41,14.29,13.44,12.56,12.39,"12,13",11.49,11.32,"11,14","11,01",10.51,10.46,10.37,10.34,10.32,"12,18",12.41,13.06,14.04,15.24,,
42,14.16,13.36,12.49,12.32,"12,07",11.44,"11,27","11,06",10.56,10.46,10.41,"10,3","10,27","10,25","12,13",12.39,13.03,13.57,15.1,,
43,14.08,13.28,12.42,"12,26","12,01",11.38,"11,19","11,01",10.51,10.41,10.34,"10,25","10,23","10,21","12,09",12.36,12.58,13.51,15,,
44,13.59,13.17,12.36,"12,19",11.55,11.32,"11,14",10.56,10.46,10.37,"10,3","10,21","10,18","10,16","12,04","12,31",12.52,13.47,14.51,,
45,13.51,13.1,"12,26","12,13",11.46,"11,27","11,08",10.51,10.41,"10,3","10,25","10,16","10,14","10,12",12,"12,26",12.47,13.42,14.44,,
46,13.44,13.03,"12,19","12,07",11.41,"11,21","11,03",10.46,10.37,"10,25","10,18","10,12","10,1","10,08",11.55,"12,21",12.42,13.36,14.38,,
47,13.36,12.56,"12,13","12,01",11.35,"11,16",10.58,10.41,"10,3","10,21","10,14","10,08","10,05","10,03",11.51,"12,16",12.39,13.3,14.31,,
48,13.28,12.49,"12,07",11.55,"11,3","11,11",10.53,10.37,"10,25","10,16","10,1","10,03","10,01",9.59,11.46,"12,13",12.36,13.25,14.25,,
49,13.17,12.42,"12,01",11.49,"11,24","11,06",10.46,"10,3","10,21","10,12","10,03",9.57,9.55,9.53,11.44,"12,1","12,31",13.19,14.16,,
50,13.1,12.36,11.55,11.44,"11,19","11,01",10.41,"10,25","10,16","10,08",9.57,9.53,9.51,9.49,11.39,"12,07","12,26",13.13,14.08,,
51,13.03,"12,26",11.49,11.38,"11,14",10.56,10.34,"10,21","10,12","10,03",9.53,9.49,9.47,9.45,11.35,"12,04","12,21",13.1,14.02,,
52,12.56,"12,19",11.44,11.32,"11,06",10.51,"10,27","10,16","10,08",9.57,9.49,9.45,9.43,9.41,11.32,"12,01","12,16",13.05,13.55,,
53,12.49,"12,13",11.38,"11,27","11,01",10.46,"10,21","10,12","10,03",9.53,9.45,9.41,9.39,9.37,"11,3",11.58,"12,13",12.59,13.49,,
54,12.42,"12,07",11.32,"11,21",10.56,10.39,"10,16","10,08",9.57,9.49,9.41,9.37,9.35,9.34,"11,27",11.55,"12,1",12.56,13.44,,
55,12.36,"12,01","11,27","11,16",10.51,10.32,"10,12","10,03",9.53,9.45,9.37,9.34,9.32,"9,3","11,24",11.54,"12,07",12.52,13.36,,
56,"12,26",11.55,"11,21","11,11",10.46,"10,25","10,08",9.57,9.49,9.41,9.34,"9,3","9,26","9,24","11,17",11.49,"12,04",12.47,13.3,,
57,"12,19",11.49,"11,16","11,06",10.41,"10,21","10,03",9.53,9.45,9.37,"9,3","9,24","9,22","9,21","11,14",11.45,"12,01",12.42,13.25,,
58,"12,13",11.41,"11,11",10.58,10.37,"10,16",9.57,9.49,9.41,9.34,"9,24","9,21","9,19","9,17","11,11",11.41,11.58,12.39,13.19,,
59,"12,07",11.35,"11,06",10.51,"10,3","10,12",9.53,9.45,9.37,"9,3","9,21","9,17","9,15","9,13","11,08",11.36,11.55,12.36,13.12,,
60,"12,01",11.32,10.58,10.46,"10,25","10,08",9.49,9.41,9.34,"9,24","9,17","9,13","9,12","9,1","11,05",11.32,11.54,"12,31",13.06,,
61,11.55,"11,27",10.53,10.44,"10,21","10,03",9.45,9.37,"9,3","9,21","9,13","9,1","9,08","9,03","11,01","11,28",11.49,"12,26",12.58,,
62,11.49,"11,16",10.48,10.37,"10,16",9.57,9.41,9.34,"9,24","9,17","9,1","9,06","9,05","9,01",10.57,"11,24",11.45,"12,21",12.52,,
63,11.44,"11,11",10.41,"10,3","10,12",9.53,9.37,"9,3","9,21","9,13","9,06","9,01",8.58,8.56,10.53,"11,18",11.41,"12,16",12.47,,
64,11.38,"11,06",10.37,"10,25","10,08",9.49,9.34,"9,24","9,17","9,1","9,01",8.58,8.55,8.53,10.51,"11,12",11.36,"12,12",12.42,,
65,11.32,"11,01",10.32,"10,21","10,03",9.45,"9,3","9,21","9,13","9,06",8.58,8.55,8.51,"8,5",10.48,"11,11",11.32,"12,07",12.37,,
66,"11,27",10.56,"10,27","10,16",9.57,9.41,"9,24","9,17","9,1","9,01",8.55,8.51,8.48,8.47,10.46,"11,10","11,28","12,04",12.32,,
67,"11,21",10.51,"10,21","10,12",9.53,9.37,"9,21","9,13","9,06",8.58,8.51,8.48,8.45,8.43,10.44,"11,08","11,24",12,"12,27",,
